Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,DTI_Ratio
29,66165.0,25215.0,707.0,36,Female,Masters,New York,Unemployed,0,0.38108696309282714
22,30325.0,18436.0,568.0,38,Female,Bachelors,New York,Salaried,0,0.6079271911890787
54,63014.0,24371.0,665.0,35,Male,Bachelors,Chicago,Unemployed,0,0.386749186701579
49,56062.0,19838.0,650.0,4,Female,Masters,San Francisco,Unemployed,0,0.3538519165938319
26,34670.0,12175.0,598.0,14,Female,High School,Houston,Unemployed,0,0.35115802832338266
58,31910.0,14163.0,458.0,26,Male,PhD,Houston,Salaried,0,0.44382814703393814
52,55602.0,25630.0,786.0,15,Male,High School,Chicago,Salaried,1,0.4609463518155495
36,44034.0,12753.0,825.0,35,Female,High School,Houston,Unemployed,0,0.289610537072783
65,77299.0,13508.0,654.0,37,Female,High School,Houston,Unemployed,0,0.1747477360931436
33,64289.0,26027.0,700.0,17,Female,High School,Chicago,Salaried,1,0.40483745528075904
20,57105.0,21070.0,704.0,34,Male,Bachelors,Houston,Salaried,1,0.3689629811228242
37,57846.0,24618.0,579.0,24,Female,High School,New York,Salaried,0,0.4255709025532871
41,69963.0,10168.0,691.0,21,Female,PhD,Chicago,Self-Employed,1,0.14533188496941285
50,62698.0,24395.0,651.0,30,Male,Bachelors,New York,Salaried,1,0.3890811655688288
41,57496.0,14720.0,587.0,36,Male,High School,Chicago,Unemployed,0,0.2560133572186375
69,35296.0,11865.0,822.0,33,Male,Bachelors,New York,Salaried,0,0.3361475479502507
28,95929.0,15957.0,461.0,22,Male,High School,Houston,Unemployed,0,0.16634003961221724
66,33452.0,30897.0,481.0,15,Female,High School,San Francisco,Unemployed,0,0.9235942964756524
25,45312.0,17084.0,848.0,5,Male,PhD,New York,Unemployed,1,0.3770220466532783
53,25179.0,37611.0,381.0,14,Male,Bachelors,New York,Salaried,0,1.4936854646544877
55,58082.0,3503.0,823.0,17,Male,Unknown,San Francisco,Salaried,1,0.06031024568290205
57,52267.0,7630.0,303.0,37,Female,Unknown,San Francisco,Salaried,0,0.14597841891788474
37,61479.0,30593.0,794.0,12,Male,High School,New York,Salaried,1,0.4976089785296031
52,23914.0,32605.0,350.0,23,Female,High School,New York,Salaried,0,1.363370269705206
65,66694.0,13092.0,560.0,12,Male,PhD,New York,Self-Employed,0,0.19629657395606867
42,37888.0,20551.0,433.0,0,Female,PhD,Chicago,Salaried,0,0.5424001689144606
52,47765.0,25698.0,661.0,35,Female,Bachelors,New York,Self-Employed,1,0.5379977389775153
42,63974.0,18165.0,516.0,17,Female,PhD,New York,Unemployed,0,0.2839390386869871
46,53919.0,21199.0,367.0,32,Male,Bachelors,San Francisco,Unemployed,0,0.393156528189911
35,54979.0,20087.0,579.0,37,Female,High School,San Francisco,Unemployed,0,0.36535103674063296
63,61988.0,8148.0,645.0,5,Male,High School,Chicago,Unemployed,0,0.13144267531336204
35,56432.0,17243.0,493.0,16,Male,Bachelors,Chicago,Self-Employed,0,0.3055481721687665
19,44883.0,20099.0,545.0,3,Female,PhD,Houston,Self-Employed,0,0.44779877016308706
52,47503.0,20825.0,579.0,13,Male,PhD,New York,Unemployed,0,0.4383841360727518
33,53178.0,6156.0,683.0,29,Female,Bachelors,New York,Salaried,1,0.11575998044340811
58,36567.0,26030.0,576.0,19,Male,High School,San Francisco,Unemployed,0,0.7118245460511923
53,64940.0,21036.0,371.0,7,Female,Bachelors,Houston,Unemployed,0,0.3239247932738948
50,54330.0,11557.0,428.0,1,Male,PhD,New York,Self-Employed,0,0.2127146564576393
21,51122.0,34393.0,657.0,36,Female,Bachelors,Houston,Unemployed,0,0.672750034231168
50,67887.0,17227.0,824.0,3,Male,High School,Chicago,Self-Employed,1,0.2537561866603818
31,48198.0,17747.0,519.0,9,Male,Masters,New York,Self-Employed,0,0.36820265980622
38,47264.0,25134.0,305.0,19,Female,Bachelors,New York,Unemployed,0,0.5317676927959378
65,42731.0,35072.0,527.0,34,Male,Masters,Chicago,Salaried,0,0.8207432369184686
37,55146.0,25448.0,316.0,9,Male,Unknown,New York,Self-Employed,0,0.46145755888806284
25,54627.0,26609.0,311.0,27,Female,PhD,Chicago,Self-Employed,0,0.48709453027751337
24,40006.0,11987.0,798.0,14,Female,PhD,Chicago,Self-Employed,1,0.29962256605094106
20,47335.0,20696.0,801.0,35,Female,Masters,Houston,Unemployed,0,0.4372148047997296
34,40106.0,15742.0,369.0,0,Female,Bachelors,San Francisco,Unemployed,1,0.3925000623332585
50,39427.0,25633.0,407.0,21,Female,PhD,San Francisco,Self-Employed,0,0.6501217408947956
65,24052.0,26376.0,500.0,26,Male,Masters,Chicago,Salaried,0,1.0965783893900969
29,46536.0,33066.0,351.0,28,Female,Masters,Houston,Unemployed,0,0.7105314051185079
68,24467.0,2733.0,848.0,14,Male,Bachelors,Chicago,Salaried,0,0.11169691025012261
39,43058.0,14955.0,558.0,9,Male,PhD,Houston,Salaried,0,0.3473141503518428
39,40810.0,30402.0,781.0,19,Male,Masters,Houston,Unemployed,0,0.7449462154811203
63,65778.0,8788.0,563.0,21,Male,Unknown,San Francisco,Self-Employed,0,0.13359886893993525
47,34776.0,26445.0,602.0,8,Male,High School,San Francisco,Salaried,0,0.7604163671392012
55,38582.0,29072.0,424.0,31,Female,PhD,Houston,Self-Employed,0,0.7534924707772853
55,44277.0,19773.0,569.0,16,Female,Unknown,San Francisco,Salaried,0,0.44656488549618323
62,41298.0,8628.0,779.0,18,Female,High School,Houston,Self-Employed,1,0.20891547010823508
68,70539.0,19028.0,431.0,39,Female,Masters,New York,Unemployed,0,0.2697476609016161
25,32921.0,31669.0,301.0,26,Female,Bachelors,Chicago,Salaried,1,0.9619403438430228
44,49488.0,32312.0,414.0,36,Female,Masters,San Francisco,Salaried,0,0.6529127684940088
44,54981.0,21663.0,780.0,33,Male,PhD,Chicago,Salaried,1,0.39400167327488994
51,63218.0,12182.0,300.0,9,Female,PhD,San Francisco,Self-Employed,0,0.19269523402774483
38,44296.0,33907.0,630.0,29,Female,Bachelors,Chicago,Salaried,1,0.7654468699911958
47,21229.0,26567.0,690.0,20,Female,Masters,Chicago,Salaried,0,1.2513895430993878
50,47748.0,12708.0,442.0,20,Female,Bachelors,San Francisco,Self-Employed,0,0.2661416993026032
45,70280.0,22740.0,627.0,33,Female,Masters,San Francisco,Self-Employed,1,0.3235582874461092
64,54233.0,22374.0,676.0,8,Male,Masters,San Francisco,Unemployed,0,0.41254563557915697
50,53546.0,14906.0,389.0,33,Male,High School,San Francisco,Self-Employed,0,0.2783722710889499
22,34055.0,22785.0,341.0,11,Male,Masters,Houston,Salaried,0,0.6690451021846371
65,32515.0,28849.0,334.0,20,Female,PhD,San Francisco,Salaried,0,0.8872247508918686
36,50271.0,17630.0,793.0,19,Female,PhD,San Francisco,Unemployed,0,0.3506922342457034
21,28604.0,29666.0,423.0,5,Female,PhD,San Francisco,Unemployed,0,1.0370914175843384
52,61720.0,5957.0,356.0,35,Male,High School,New York,Salaried,0,0.0965149624925066
66,37300.0,37746.0,755.0,11,Male,Bachelors,Chicago,Self-Employed,0,1.0119299750676924
34,49630.0,20459.0,534.0,30,Female,PhD,San Francisco,Salaried,0,0.4122221998347807
61,21713.0,28584.0,691.0,1,Female,PhD,San Francisco,Unemployed,0,1.3163857419176568
45,44093.0,21749.0,791.0,15,Male,Bachelors,Chicago,Salaried,1,0.49324171089037055
47,32212.0,13412.0,642.0,0,Male,High School,Chicago,Salaried,0,0.4163536460435228
46,15171.0,19709.0,475.0,3,Male,Masters,Houston,Salaried,0,1.29903770102821
63,58128.0,4724.0,351.0,0,Female,Bachelors,Chicago,Unemployed,0,0.08126752567565243
23,74617.0,25507.0,849.0,34,Male,Masters,Chicago,Unemployed,0,0.34183440992789943
52,66942.0,21550.0,777.0,12,Female,Masters,New York,Unemployed,0,0.32191565959099533
58,60225.0,18468.0,788.0,30,Female,Masters,Houston,Self-Employed,1,0.3066449706106997
54,43788.0,26022.0,304.0,19,Female,Bachelors,New York,Unemployed,0,0.5942588321267899
41,62088.0,20300.0,508.0,6,Male,Bachelors,Chicago,Self-Employed,0,0.3269500233535731
46,68358.0,24855.0,516.0,39,Male,Masters,San Francisco,Self-Employed,0,0.3635951374361825
66,52052.0,27699.0,835.0,32,Male,High School,Houston,Unemployed,0,0.5321307129272088
63,32235.0,15606.0,641.0,27,Male,Unknown,Chicago,Self-Employed,0,0.48411713612110685
48,42509.0,13317.0,700.0,19,Female,High School,Chicago,Self-Employed,1,0.31326746647847564
52,75540.0,6220.0,579.0,31,Female,PhD,San Francisco,Salaried,0,0.08233939185343059
50,48879.0,20980.0,510.0,8,Female,Masters,San Francisco,Self-Employed,0,0.42921440261865795
69,129.0,23617.0,325.0,33,Female,PhD,San Francisco,Self-Employed,0,181.66923076923078
38,27966.0,9411.0,551.0,13,Male,Unknown,Houston,Unemployed,0,0.3365037365466443
49,43633.0,31363.0,302.0,3,Female,Bachelors,New York,Salaried,0,0.7187743502773067
40,65537.0,13421.0,301.0,28,Male,High School,Houston,Self-Employed,0,0.2047819585583936
50,45903.0,3172.0,301.0,14,Female,PhD,San Francisco,Self-Employed,0,0.06910073196235622
20,65816.0,31959.0,449.0,16,Male,PhD,Houston,Self-Employed,0,0.48557363599070147
35,42108.0,4216.0,303.0,18,Female,High School,San Francisco,Unemployed,0,0.10012111425111021
42,20536.0,27713.0,796.0,37,Female,Masters,New York,Unemployed,0,1.3494181233870575
59,42627.0,25769.0,849.0,8,Male,Bachelors,Houston,Salaried,1,0.6045087735760533
48,55174.0,22556.0,767.0,26,Female,Bachelors,New York,Self-Employed,1,0.408808337109198
20,53929.0,15818.0,369.0,14,Male,High School,New York,Salaried,0,0.2933061375857593
57,31173.0,24022.0,500.0,36,Female,Masters,San Francisco,Unemployed,0,0.7705780458074036
63,44732.0,28388.0,607.0,27,Male,Masters,Houston,Self-Employed,1,0.6346097959001185
41,90270.0,12114.0,551.0,3,Male,High School,Houston,Self-Employed,0,0.13419592117069712
67,49488.0,27811.0,586.0,20,Male,Bachelors,New York,Salaried,0,0.5619632645638425
49,59911.0,27447.0,591.0,33,Male,Bachelors,San Francisco,Self-Employed,0,0.4581219121378021
64,18550.0,22344.0,453.0,18,Female,Bachelors,New York,Unemployed,0,1.2044633712468331
39,62957.0,15696.0,432.0,36,Male,Masters,New York,Salaried,0,0.24930906318498047
40,36615.0,27484.0,573.0,3,Male,High School,New York,Salaried,0,0.7506008302381473
19,56031.0,24067.0,808.0,36,Male,Masters,New York,Self-Employed,1,0.42952241576242145
44,30627.0,11872.0,652.0,31,Male,Bachelors,Houston,Unemployed,0,0.3876191719994776
59,54363.0,17061.0,304.0,11,Female,Masters,Chicago,Self-Employed,0,0.3138290044882643
19,36370.0,26552.0,592.0,15,Male,Bachelors,Houston,Salaried,0,0.7300321684858816
43,39274.0,20917.0,659.0,13,Female,High School,San Francisco,Salaried,1,0.532577975811585
34,56630.0,28688.0,513.0,0,Female,Bachelors,Chicago,Unemployed,0,0.5065776694743162
57,43544.0,17267.0,705.0,31,Male,PhD,New York,Salaried,1,0.3965323228843725
50,55706.0,12001.0,735.0,20,Male,PhD,Houston,Unemployed,0,0.21543073581417058
26,47137.0,37549.0,314.0,3,Male,High School,Chicago,Self-Employed,0,0.7965760108617251
60,51012.0,6553.0,572.0,8,Male,Masters,New York,Unemployed,0,0.1284574520220336
65,56676.0,16001.0,344.0,21,Female,Masters,Houston,Self-Employed,0,0.2823191065158706
56,44750.0,22238.0,711.0,11,Female,Masters,Chicago,Self-Employed,0,0.49692744296216845
46,35059.0,27889.0,486.0,29,Male,Bachelors,Houston,Salaried,0,0.7954649172846548
59,42015.0,25172.0,469.0,29,Male,PhD,Chicago,Self-Employed,0,0.5991051028179741
43,67927.0,38490.0,700.0,31,Female,High School,San Francisco,Salaried,1,0.5666293722765281
52,51743.0,19059.0,545.0,35,Female,Masters,Houston,Unemployed,0,0.368332560296846
67,37327.0,13016.0,342.0,6,Male,Masters,Houston,Unemployed,0,0.34869267038148305
42,56023.0,18242.0,478.0,16,Male,High School,Chicago,Self-Employed,0,0.32561045266314437
41,57025.0,17440.0,756.0,0,Male,Bachelors,San Francisco,Unemployed,0,0.30582541296952265
30,57800.0,19454.0,834.0,13,Male,Masters,Houston,Self-Employed,1,0.3365685714780021
24,35332.0,12140.0,543.0,37,Male,Bachelors,San Francisco,Unemployed,0,0.3435881470579911
53,39764.0,26272.0,316.0,25,Male,Bachelors,San Francisco,Self-Employed,0,0.6606815038350308
62,39848.0,22967.0,411.0,26,Female,Bachelors,Houston,Self-Employed,0,0.576350723983036
37,44590.0,9889.0,846.0,15,Female,Unknown,New York,Unemployed,0,0.2217712094368819
18,58084.0,27744.0,329.0,6,Female,Masters,Chicago,Unemployed,0,0.4776448308513386
25,54443.0,13508.0,491.0,31,Female,High School,Houston,Unemployed,0,0.24810814782161486
63,55628.0,10537.0,736.0,24,Male,High School,San Francisco,Unemployed,0,0.1894155925866005
33,70310.0,20699.0,478.0,30,Male,Bachelors,Chicago,Self-Employed,0,0.2943920581416848
31,60333.0,5937.0,773.0,15,Female,Masters,Houston,Self-Employed,1,0.09840222759969502
29,47873.0,24716.0,433.0,13,Male,Bachelors,Chicago,Unemployed,0,0.5162718803525922
68,32242.0,0.0,579.0,24,Male,High School,Chicago,Unemployed,0,0.0
40,39282.0,11765.0,324.0,29,Male,Bachelors,San Francisco,Salaried,0,0.2994934195453504
32,46074.0,32601.0,670.0,6,Female,PhD,New York,Self-Employed,1,0.707563754747694
45,49488.0,14507.0,579.0,11,Female,Bachelors,New York,Self-Employed,0,0.2931358483703449
51,49590.0,15907.0,618.0,2,Female,Unknown,Chicago,Unemployed,0,0.32076384827892157
19,40157.0,30189.0,529.0,26,Female,Bachelors,San Francisco,Salaried,0,0.7517555655162109
49,39007.0,13657.0,401.0,18,Female,Bachelors,San Francisco,Unemployed,0,0.35010767022149303
40,48956.0,26108.0,749.0,36,Female,Masters,Houston,Self-Employed,1,0.5332843107216537
39,63350.0,29394.0,677.0,6,Female,PhD,Chicago,Self-Employed,1,0.463986361699105
68,73865.0,23828.0,502.0,15,Male,Masters,Houston,Salaried,0,0.32258413884601844
42,46913.0,8441.0,566.0,31,Female,High School,San Francisco,Unemployed,1,0.17992496909238181
39,49329.0,15168.0,761.0,7,Male,PhD,Chicago,Salaried,1,0.30748023515102374
39,31791.0,41709.0,664.0,12,Male,PhD,New York,Unemployed,0,1.3119338198288877
66,79088.0,16076.0,403.0,10,Female,Masters,New York,Salaried,0,0.2032646765036857
69,28985.0,43891.0,410.0,19,Male,Bachelors,Houston,Unemployed,1,1.5142137583661077
59,67575.0,33672.0,727.0,17,Male,High School,Chicago,Unemployed,0,0.49828341422990413
23,44520.0,24153.0,768.0,36,Female,High School,San Francisco,Unemployed,0,0.5425080299184655
32,41010.0,22378.0,549.0,5,Male,PhD,Houston,Self-Employed,0,0.5456584818707176
60,33350.0,16281.0,781.0,19,Female,High School,New York,Unemployed,0,0.4881712692273095
54,86151.0,19289.0,630.0,31,Male,PhD,San Francisco,Self-Employed,1,0.22389497632092117
50,53322.0,14490.0,500.0,28,Male,PhD,Chicago,Salaried,0,0.27174014965399546
25,50319.0,19491.0,579.0,3,Male,High School,New York,Unemployed,0,0.3873410174880763
61,63301.0,9102.0,579.0,6,Male,PhD,San Francisco,Self-Employed,0,0.14378692616347036
61,40238.0,8674.0,845.0,19,Female,Bachelors,New York,Salaried,1,0.21556201694873134
22,50028.0,30408.0,410.0,33,Female,PhD,Chicago,Unemployed,0,0.6078074716664335
56,50845.0,7102.0,843.0,35,Female,Bachelors,Houston,Salaried,1,0.13967667073122764
21,42318.0,27089.0,579.0,6,Male,Bachelors,San Francisco,Self-Employed,0,0.6401143694321699
23,67995.0,4845.0,332.0,32,Male,Bachelors,San Francisco,Self-Employed,0,0.07125419142302489
62,46720.0,25037.0,406.0,14,Male,High School,Chicago,Unemployed,0,0.5358832216776181
49,26703.0,18339.0,564.0,31,Male,Bachelors,New York,Self-Employed,0,0.6867510485320552
69,45478.0,30571.0,525.0,21,Female,High School,New York,Self-Employed,0,0.6722003562083599
47,53738.0,17344.0,786.0,39,Male,Masters,New York,Salaried,1,0.3227451199315209
64,36598.0,3924.0,478.0,28,Female,Bachelors,San Francisco,Unemployed,0,0.10721604415421186
52,37781.0,18496.0,521.0,24,Male,PhD,San Francisco,Unemployed,0,0.48954528611508125
57,41806.0,21277.0,669.0,4,Male,Masters,New York,Unemployed,0,0.5089339105891358
69,68319.0,18944.0,466.0,13,Female,Masters,San Francisco,Salaried,0,0.27728337236533956
33,42693.0,24601.0,599.0,34,Female,Bachelors,Houston,Self-Employed,0,0.5762167986133883
30,71437.0,15485.0,680.0,1,Female,High School,Chicago,Unemployed,0,0.21676138749685042
67,40776.0,9893.0,334.0,24,Female,Masters,Chicago,Unemployed,0,0.24261225690953234
59,49488.0,12003.0,706.0,15,Male,Bachelors,San Francisco,Salaried,1,0.24253874598395603
47,43306.0,15874.0,801.0,15,Female,Masters,Houston,Salaried,1,0.36654582400073893
36,61311.0,15805.0,613.0,10,Female,Masters,Houston,Unemployed,0,0.25777987995824636
34,33226.0,39249.0,400.0,34,Male,Bachelors,New York,Unemployed,0,1.181238149697535
36,61143.0,30041.0,514.0,22,Male,PhD,Chicago,Salaried,0,0.49131558288630117
45,51708.0,25494.0,361.0,4,Male,PhD,Chicago,Salaried,0,0.4930282929470692
43,49488.0,23568.0,668.0,34,Male,PhD,Chicago,Salaried,1,0.47622704035240154
54,47507.0,22398.0,667.0,28,Female,Masters,San Francisco,Salaried,1,0.4714574387471584
43,73008.0,22440.0,393.0,4,Female,High School,Houston,Self-Employed,0,0.3073593666534263
40,52068.0,21306.0,768.0,2,Male,High School,New York,Self-Employed,1,0.40918780848489505
26,39459.0,20321.0,325.0,5,Female,Masters,San Francisco,Unemployed,0,0.514977192093259
29,31930.0,3265.0,734.0,22,Female,Masters,New York,Self-Employed,0,0.10225173029344524
18,57581.0,17047.0,420.0,1,Male,Bachelors,San Francisco,Salaried,0,0.2960473759160849
18,52938.0,18078.0,349.0,17,Female,Unknown,Chicago,Unemployed,0,0.3414873722586373
64,60425.0,14008.0,335.0,29,Female,Masters,New York,Salaried,0,0.23182073941680734
51,28067.0,15551.0,709.0,37,Male,PhD,Houston,Self-Employed,0,0.5540473136668091
49,32416.0,22406.0,588.0,4,Female,High School,Houston,Salaried,0,0.6911805534133325
65,67203.0,26141.0,678.0,10,Female,Masters,San Francisco,Unemployed,0,0.3889798226296054
42,54970.0,22394.0,399.0,0,Male,Bachelors,Chicago,Self-Employed,0,0.4073784359025668
57,58001.0,25940.0,623.0,9,Female,Bachelors,San Francisco,Unemployed,0,0.44722595772559565
62,35560.0,26081.0,628.0,25,Male,Unknown,New York,Self-Employed,0,0.7334158207024549
18,35285.0,17602.0,520.0,32,Male,PhD,Houston,Salaried,0,0.4988380660885337
33,64869.0,24202.0,409.0,26,Male,High School,Houston,Unemployed,0,0.37308463080006166
56,65576.0,6029.0,448.0,11,Male,Masters,Houston,Self-Employed,0,0.09193772206718819
22,33675.0,16925.0,705.0,1,Male,PhD,Houston,Self-Employed,0,0.5025834422140397
39,30809.0,15985.0,709.0,0,Male,Masters,New York,Self-Employed,0,0.5188250567997403
46,48371.0,32251.0,428.0,0,Female,PhD,Houston,Self-Employed,0,0.6667286860167039
20,38010.0,22697.0,783.0,32,Male,PhD,San Francisco,Salaried,0,0.5971166241351188
29,37697.0,9324.0,407.0,21,Female,Masters,Houston,Salaried,0,0.24733407607830654
43,31229.0,24757.0,688.0,11,Male,High School,New York,Self-Employed,0,0.7927313480627601
33,42973.0,27278.0,724.0,38,Male,Bachelors,Chicago,Salaried,1,0.6347558989156235
68,32680.0,19283.0,746.0,35,Male,PhD,Chicago,Salaried,0,0.5900370245708516
54,33569.0,25522.0,367.0,20,Female,PhD,Houston,Self-Employed,0,0.7602621388144176
39,54476.0,34.0,365.0,19,Female,Bachelors,Chicago,Salaried,0,0.000624116599665914
46,49172.0,0.0,803.0,35,Male,High School,New York,Unemployed,0,0.0
31,57273.0,10571.0,803.0,25,Female,Bachelors,Houston,Unemployed,0,0.18456891434158607
45,25264.0,21192.0,620.0,30,Male,High School,New York,Salaried,0,0.838788838313873
22,50148.0,32257.0,746.0,0,Male,PhD,Chicago,Self-Employed,1,0.6432231948792598
64,49488.0,10989.0,509.0,37,Female,PhD,Chicago,Unemployed,0,0.22204934429873305
66,44416.0,13171.0,669.0,13,Male,Masters,Houston,Salaried,1,0.296530607650224
47,62371.0,20709.0,757.0,25,Male,High School,Chicago,Salaried,1,0.33202398512152886
63,62240.0,16061.0,462.0,6,Female,Unknown,Houston,Self-Employed,0,0.2580453398884979
69,62978.0,15606.0,631.0,11,Male,High School,Houston,Self-Employed,1,0.24779688467584432
22,52500.0,16628.0,649.0,23,Male,High School,San Francisco,Salaried,1,0.31671777680425134
29,58491.0,30518.0,767.0,18,Female,High School,San Francisco,Self-Employed,1,0.5217465636326335
33,60485.0,28929.0,725.0,8,Female,High School,San Francisco,Unemployed,0,0.47827596468604305
43,59532.0,20188.0,626.0,34,Male,Bachelors,New York,Unemployed,0,0.33910604202711103
43,33239.0,33236.0,405.0,3,Male,Masters,Chicago,Salaried,0,0.9998796630565584
65,24389.0,24072.0,554.0,31,Female,PhD,Chicago,Salaried,0,0.9869618696186961
38,26696.0,29231.0,657.0,5,Female,Bachelors,San Francisco,Self-Employed,0,1.0949170318762407
56,45948.0,13116.0,743.0,27,Male,Bachelors,Houston,Unemployed,0,0.2854469085290213
53,58909.0,14771.0,412.0,27,Female,PhD,Houston,Self-Employed,0,0.25073841453063994
50,33434.0,14685.0,329.0,39,Female,Masters,Houston,Salaried,0,0.43921040825482277
47,63860.0,19306.0,823.0,28,Female,Bachelors,Houston,Salaried,1,0.30231283569001427
54,42466.0,20479.0,345.0,4,Male,PhD,New York,Salaried,0,0.4822332634751689
